量詞,量詞拼音,名詞,名詞拼音,國語
條,tiu4,頸鏈,geng2 lin2,一條項鏈
條,tiu4,棍,gwan3,一根棍子，一條棍子
條,tiu4,痕,han2,一道印
條,tiu4,氣,hei3,一肚子氣
條,tiu4,河,ho4,一條河
條,tiu4,巷仔,hong6 zai2,一條小巷
條,tiu4,紅衫,hung4 saam1,一條金線魚
條,tiu4,紅衫魚,hung4 saam1 jyu2,一條金線魚
條,tiu4,仔,zai2,一個男子，一個男朋友
條,tiu4,支票,zi1 piu3,一張支票
條,tiu4,節瓜,zit3 gwaa1,一條毛瓜，一個毛瓜
條,tiu4,左口魚,zo2 hau2 jyu2,一條比目魚
條,tiu4,竹,zuk1,一根竹竿，一根竹子
條,tiu4,茄子,ke2 zi2,一條茄子
條,tiu4,橋,kiu2,一個點子
條,tiu4,曲線,kuk1 sin3,一條曲線
條,tiu4,裙,kwan4,一條裙子，一條洋裙
條,tiu4,裙帶,kwan4 daai3,一條裙帶
條,tiu4,罅,laa3,一道縫，一條縫
條,tiu4,爛數,laan6 sou3,一筆爛帳
條,tiu4,𩶘魚,laap6 jyu2,一條鯛魚，一條真鯛，一條赤鯛，一條正鯛
條,tiu4,褸裙,lau1 kwan2,一條大衣式連衣裙
條,tiu4,脷,lei6,一條舌頭
條,tiu4,蓮藕,lin4 ngau5,一條蓮藕
條,tiu4,蘿蔔,lo4 baak6,一條蘿蔔
條,tiu4,龍,lung4,一條龍
條,tiu4,盲毛,maang4 mou4,一個傻瓜
條,tiu4,迷你裙,mai4 nei5 kwan4,一條迷你裙
條,tiu4,問題,man6 tai4,一個問題
條,tiu4,尾,mei5,一條尾巴
條,tiu4,命,meng6,一條命
條,tiu4,毛,mou4,一根毛
條,tiu4,木,muk6,一根木料
條,tiu4,女,neoi2,一個女子，一個女朋友
條,tiu4,矮瓜,ngai2 gwaa1,一條茄子，一個茄子
條,tiu4,骿骨,peng1 gwat1,一條肋骨
條,tiu4,沙甸魚,saa1 din1 jyu2,一條沙丁魚
條,tiu4,沙𩶘,saa1 laap6,一條鯛魚，一條真鯛，一條赤鯛，一條正鯛
條,tiu4,衫裙,saam1 kwan4,一條連衣裙
條,tiu4,西洋菜,sai1 joeng4 coi3,一條豆瓣葉，一條水田芥，一條水甕菜
條,tiu4,生命,sang1 meng6,一條生命
條,tiu4,水草,seoi2 cou2,一根水草
條,tiu4,水喉,seoi2 hau4,一條水管
條,tiu4,屍,si1,一具死屍，一具屍體
條,tiu4,絲瓜,si1 gwaa1,一條絲瓜
條,tiu4,線,sin3,一條線
條,tiu4,繩,sing2,一根繩子
條,tiu4,勝瓜,sing3 gwaa1,一條絲瓜，一個絲瓜
條,tiu4,紹菜,siu6 coi3,一棵大白菜，一棵結球白菜
條,tiu4,鎖匙,so2 si4,一把鑰匙
條,tiu4,數,sou3,一筆賬
條,tiu4,船,syun4,一條船，一艘船
條,tiu4,雪條,syut3 tiu2,一根冰棍兒
條,tiu4,呔,taai1,一個輪胎，一個車胎
條,tiu4,𧘹,taai1,一條領帶
條,tiu4,鰨沙,taat3 saa1,一條比目魚
條,tiu4,鰨沙魚,taat3 saa1 jyu2,一條比目魚
條,tiu4,題目,tai4 muk6,一道題，一道題目
條,tiu4,頭髮,tau4 faat3,一根頭髮
條,tiu4,天橋,tin1 kiu4,一座人行天橋
條,tiu4,鐵路,tit3 lou6,一條鐵路
條,tiu4,塘蝨,tong4 sat1,一條鯰魚
條,tiu4,塘蝨魚,tong4 sat1 jyu2,一條鯰魚
條,tiu4,通菜,tung1 coi3,一條空心菜
條,tiu4,圍裙,wai4 kwan4,一條圍裙
條,tiu4,黃芽白,wong4 ngaa4 baak6,一棵大白菜
條,tiu4,人命,jan4 meng6,一條人命
條,tiu4,手骨,jat1 tiu4 sau2 gwat1,一條胳膊，一隻胳膊
條,tiu4,友,jau2,一個傢伙，一個小子
條,tiu4,友仔,jau2 zai2,一個小子
條,tiu4,羽毛,jyu5 mou5,一根羽毛，一片羽毛
堂,tong4,鼻涕,bei6 tai3,一行鼻涕
堂,tong4,窗簾,coeng1 lim2,一塊窗簾
堂,tong4,課,fo3,一節課，一堂課
堂,tong4,鋸,goe3,一把鋸
堂,tong4,樓梯,lau4 tai1,一道樓梯
堂,tong4,路,lou6,十里路
堂,tong4,蚊帳,man1 zoeng3,一頂蚊帳
堂,tong4,眉,mei4,一對眉毛
堂,tong4,磨,mo6,一盤磨子
堂,tong4,梯,tai1,一把梯子
堂,tong4,魚網,jyu4 mong5,一張魚網
套,tou3,電影,din6 jing2,一部電影
套,tou3,戲,hei3,一部電影，一齣電影，一場戲，一齣戲
套,tou3,劇,kek6,一部電視劇
套,tou3,片,pin2,一個片子
套,tou3,梳化,so1 faa3,一套沙發
筒,tung4,菲林,fei1 lam2,一個膠卷
筒,tung4,藥丸,joek6 jyun2,一管藥丸
脫,tyut3,衫,saam1,一套衣服，一身衣服
圍,wai4,酒,zau2,一桌酒席
圍,wai4,和頭酒,wo4 tau4 zau2,一桌謝罪酒
回,wui4,事,si6,一回事
碗,wun2,茶,caa4,一碗茶
碗,wun2,菜,coi3,一碗菜
碗,wun2,飯,faan6,一碗飯
碗,wun2,淨麵,zing6 min6,一碗素麵條，一碗陽春麵
碗,wun2,麵,min6,一碗麵
碗,wun2,湯,tong1,一碗湯
碗,wun2,楊枝甘露​,joeng4 zi1 gam1 lou6,一碗楊枝甘露​
